"YEAR","SERIAL","MONTH","HWTFINL","CPSID","STATEFIP","COUNTY","FAMINC","FSSTATUS","FSRAWSCRA","FSSTATUSMD","FSSTMPVALC","FSTOTXPNC","FSRAWSCRM","FSFOODS","FSWROUTY","FSBAL","PERNUM","AGE","SEX","RACE","MARST","VETSTAT","HISPAN","EMPSTAT","EDUC","DIFFANY"
2022,47833,12,3622.9608,20211004746900,39,0,730,2,4,1,999,40,0,1,2,2,1,63,2,100,4,1,0,32,73,2
2022,47835,12,4856.9623,20211204770400,39,0,842,1,0,1,999,0,0,1,99,99,1,42,2,100,1,1,0,10,111,1
2022,47835,12,4856.9623,20211204770400,39,0,842,1,0,1,999,0,0,1,99,99,2,42,1,100,1,1,0,10,111,1
2022,47835,12,4856.9623,20211204770400,39,0,842,1,0,1,999,0,0,1,99,99,3,11,2,100,9,0,0,0,1,0
2022,47835,12,4856.9623,20211204770400,39,0,842,1,0,1,999,0,0,1,99,99,4,13,1,100,9,0,0,0,1,0
2022,47835,12,4856.9623,20211204770400,39,0,842,1,0,1,999,0,0,1,99,99,5,15,1,100,6,0,0,34,40,1
2022,47837,12,3160.3237,20211004747700,39,39057,470,1,0,1,230,80,0,1,1,1,1,71,2,100,4,1,0,32,81,2
2022,47838,12,3226.4876,20211104763400,39,39085,830,1,0,1,999,250,0,1,99,99,1,79,1,100,1,2,0,36,73,1
2022,47838,12,3226.4876,20211104763400,39,39085,830,1,0,1,999,250,0,1,99,99,2,80,2,100,1,1,0,36,92,1
2022,47841,12,4278.5408,20221104781600,39,39153,841,1,0,1,999,550,0,1,99,99,1,34,2,100,4,1,0,10,111,1
2022,47841,12,4278.5408,20221104781600,39,39153,841,1,0,1,999,550,0,1,99,99,2,43,1,100,4,1,0,10,111,1
2022,47841,12,4278.5408,20221104781600,39,39153,841,1,0,1,999,550,0,1,99,99,3,6,1,100,9,0,0,0,1,0
2022,47841,12,4278.5408,20221104781600,39,39153,841,1,0,1,999,550,0,1,99,99,4,7,1,100,9,0,0,0,1,0
2022,47843,12,4267.8111,20211104763700,39,39057,600,1,0,1,999,999,0,1,99,99,1,68,2,100,5,1,0,36,50,2
2022,47844,12,3720.3064,20220904777400,39,39057,740,99,99,99,999,999,99,99,99,99,1,69,2,100,4,1,0,10,30,1
2022,47844,12,3720.3064,20220904777400,39,39057,740,99,99,99,999,999,99,99,99,99,2,63,2,100,5,1,0,32,73,1
2022,47845,12,4650.71,20221104782000,39,0,843,1,0,1,999,550,0,1,99,99,1,39,1,100,1,2,0,10,81,1
2022,47845,12,4650.71,20221104782000,39,0,843,1,0,1,999,550,0,1,99,99,2,31,2,100,1,1,0,10,111,1
2022,47846,12,3542.1096,20211004748200,39,0,470,1,0,1,999,380,0,2,1,1,1,63,1,100,1,1,0,12,81,1
2022,47846,12,3542.1096,20211004748200,39,0,470,1,0,1,999,380,0,2,1,1,2,59,2,100,1,1,0,36,73,1
2022,47847,12,3484.7578,20210904724400,39,0,600,1,0,1,999,40,0,1,1,1,1,80,1,100,1,2,0,36,50,1
2022,47847,12,3484.7578,20210904724400,39,0,600,1,0,1,999,40,0,1,1,1,2,75,2,100,1,1,0,36,30,1
2022,47850,12,4454.5879,20221004774200,39,0,740,99,99,99,999,999,99,99,99,99,1,61,1,200,6,1,0,34,73,1
2022,47850,12,4454.5879,20221004774200,39,0,740,99,99,99,999,999,99,99,99,99,2,48,2,200,6,1,0,10,111,1
2022,47850,12,4454.5879,20221004774200,39,0,740,99,99,99,999,999,99,99,99,99,3,15,2,200,6,0,0,32,40,2
2022,47850,12,4454.5879,20221004774200,39,0,740,99,99,99,999,999,99,99,99,99,4,17,1,200,6,1,0,10,60,1
2022,47853,12,6055.596,20221204785300,39,0,730,1,1,1,999,240,0,1,2,1,1,36,1,651,1,1,0,10,73,1
2022,47853,12,6055.596,20221204785300,39,0,730,1,1,1,999,240,0,1,2,1,2,32,2,651,1,1,0,10,73,1
2022,47853,12,6055.596,20221204785300,39,0,730,1,1,1,999,240,0,1,2,1,3,6,2,651,9,0,0,0,1,0
2022,47854,12,4349.8563,20221004774400,39,0,843,1,0,1,999,220,0,1,99,99,1,44,2,100,1,1,0,10,124,1
2022,47854,12,4349.8563,20221004774400,39,0,843,1,0,1,999,220,0,1,99,99,2,50,2,100,1,1,0,10,123,1
2022,47855,12,3226.4876,20211104764500,39,0,820,1,0,1,999,120,0,2,1,1,1,80,2,100,5,1,0,36,73,1
2022,47855,12,3226.4876,20211104764500,39,0,820,1,0,1,999,120,0,2,1,1,2,61,1,100,6,1,0,10,111,1
2022,47856,12,4348.6697,20221204785600,39,0,842,1,0,1,999,200,0,1,99,99,1,61,2,100,1,1,0,10,73,1
2022,47856,12,4348.6697,20221204785600,39,0,842,1,0,1,999,200,0,1,99,99,2,61,1,100,1,1,0,10,73,1
2022,47857,12,3454.0079,20211004749400,39,39113,830,99,99,99,999,999,99,99,99,99,1,48,2,100,4,2,0,10,92,1
2022,47857,12,3454.0079,20211004749400,39,39113,830,99,99,99,999,999,99,99,99,99,2,21,1,100,6,1,0,34,73,1
2022,47858,12,4360.843,20211004749500,39,39109,730,3,6,1,999,80,0,2,2,2,1,27,2,100,6,1,0,10,92,1
2022,47860,12,4356.363,20221204786000,39,39109,842,1,0,1,999,260,0,1,99,99,1,60,1,100,1,1,0,10,111,1
2022,47860,12,4356.363,20221204786000,39,39109,842,1,0,1,999,260,0,1,99,99,2,58,2,100,1,1,0,10,73,1
2022,47863,12,3634.0105,20211104765500,39,39085,830,1,0,1,999,250,0,1,99,99,1,63,2,100,1,1,0,36,73,1
2022,47863,12,3634.0105,20211104765500,39,39085,830,1,0,1,999,250,0,1,99,99,2,67,1,100,1,1,0,36,81,1
2022,47865,12,4375.9952,20211204772700,39,0,600,1,1,1,999,180,0,2,1,2,1,46,2,100,5,1,0,10,50,1
2022,47865,12,4375.9952,20211204772700,39,0,600,1,1,1,999,180,0,2,1,2,2,27,2,100,6,1,0,32,73,2
2022,47866,12,4384.2455,20221204786600,39,0,841,99,99,99,999,999,99,99,99,99,1,65,1,100,1,1,0,10,73,1
2022,47866,12,4384.2455,20221204786600,39,0,841,99,99,99,999,999,99,99,99,99,2,53,2,100,1,1,0,10,73,1
2022,47867,12,4895.6247,20221204786700,39,39113,843,99,99,99,999,999,99,99,99,99,1,43,2,100,1,1,0,12,125,1
2022,47867,12,4895.6247,20221204786700,39,39113,843,99,99,99,999,999,99,99,99,99,2,45,1,100,1,1,0,12,111,1
2022,47867,12,4895.6247,20221204786700,39,39113,843,99,99,99,999,999,99,99,99,99,3,7,1,100,9,0,0,0,1,0
2022,47867,12,4895.6247,20221204786700,39,39113,843,99,99,99,999,999,99,99,99,99,4,12,2,100,9,0,0,0,1,0
2022,47867,12,4895.6247,20221204786700,39,39113,843,99,99,99,999,999,99,99,99,99,5,14,2,100,9,0,0,0,1,0
2022,47868,12,4132.4786,20211204773000,39,0,830,99,99,99,999,999,99,99,99,99,1,58,1,100,3,2,0,32,73,1
2022,47868,12,4132.4786,20211204773000,39,0,830,99,99,99,999,999,99,99,99,99,2,77,2,100,4,1,0,32,73,2
2022,47869,12,5454.4429,20211204773200,39,39109,830,1,0,1,999,0,0,1,99,99,1,42,1,100,1,1,0,10,123,1
2022,47869,12,5454.4429,20211204773200,39,39109,830,1,0,1,999,0,0,1,99,99,2,33,2,100,1,1,0,34,111,1
2022,47869,12,5454.4429,20211204773200,39,39109,830,1,0,1,999,0,0,1,99,99,3,1,2,100,9,0,0,0,1,0
2022,47869,12,5454.4429,20211204773200,39,39109,830,1,0,1,999,0,0,1,99,99,4,6,1,100,9,0,0,0,1,0
2022,47870,12,5335.6285,20221204787000,39,0,842,1,0,1,999,110,0,2,1,1,1,37,1,100,1,1,0,10,123,1
2022,47870,12,5335.6285,20221204787000,39,0,842,1,0,1,999,110,0,2,1,1,2,27,2,100,1,1,0,34,91,1
2022,47870,12,5335.6285,20221204787000,39,0,842,1,0,1,999,110,0,2,1,1,3,0,2,100,9,0,0,0,1,0
2022,47872,12,2991.9188,20221104784400,39,39113,430,99,99,99,999,999,99,99,99,99,1,79,2,100,5,1,0,36,73,2
2022,47873,12,4890.5641,20221204787300,39,0,841,1,0,1,999,120,0,1,99,99,1,63,2,100,1,1,0,36,73,1
2022,47873,12,4890.5641,20221204787300,39,0,841,1,0,1,999,120,0,1,99,99,2,66,1,100,1,1,0,36,73,1
2022,47874,12,4109.1339,20211004750400,39,0,430,1,1,1,997,170,0,2,1,2,1,70,2,200,4,1,0,34,81,2
2022,47877,12,5799.7486,20221204787700,39,0,841,1,0,1,999,220,0,1,99,99,1,25,2,100,6,1,0,10,111,1
2022,47877,12,5799.7486,20221204787700,39,0,841,1,0,1,999,220,0,1,99,99,2,24,1,100,6,1,0,10,81,1
2022,47879,12,3252.1711,20221104784700,39,0,842,1,0,1,999,160,0,1,99,99,1,77,1,100,1,2,0,36,123,2
2022,47879,12,3252.1711,20221104784700,39,0,842,1,0,1,999,160,0,1,99,99,2,75,2,100,1,1,0,36,111,1
2022,47880,12,4356.363,20221204788000,39,0,842,1,0,1,999,230,0,1,99,99,1,56,1,100,1,1,0,10,123,1
2022,47880,12,4356.363,20221204788000,39,0,842,1,0,1,999,230,0,1,99,99,2,55,2,100,1,1,0,10,123,1
2022,47881,12,3423.0421,20211004750900,39,0,600,1,0,1,999,160,0,1,99,99,1,68,2,100,1,1,0,36,73,1
2022,47881,12,3423.0421,20211004750900,39,0,600,1,0,1,999,160,0,1,99,99,2,69,1,100,1,1,0,36,81,1
2022,47884,12,3992.5728,20220904780200,39,0,830,1,0,1,999,0,0,1,99,99,1,53,1,100,1,2,0,10,81,1
2022,47884,12,3992.5728,20220904780200,39,0,830,1,0,1,999,0,0,1,99,99,2,50,2,100,1,1,0,10,73,1
2022,47885,12,4820.0357,20211104766600,39,0,842,99,99,99,999,999,99,99,99,99,1,36,2,100,6,1,0,10,73,1
2022,47885,12,4820.0357,20211104766600,39,0,842,99,99,99,999,999,99,99,99,99,2,37,1,100,6,1,0,10,73,1
2022,47885,12,4820.0357,20211104766600,39,0,842,99,99,99,999,999,99,99,99,99,3,12,1,100,9,0,0,0,1,0
2022,47885,12,4820.0357,20211104766600,39,0,842,99,99,99,999,999,99,99,99,99,4,17,2,100,6,1,0,34,60,1
2022,47886,12,6055.596,20221204788600,39,0,843,1,0,1,999,200,0,1,99,99,1,34,1,651,1,1,0,10,111,1
2022,47886,12,6055.596,20221204788600,39,0,843,1,0,1,999,200,0,1,99,99,2,33,2,651,1,1,0,10,91,1
2022,47886,12,6055.596,20221204788600,39,0,843,1,0,1,999,200,0,1,99,99,3,4,1,651,9,0,0,0,1,0
2022,47886,12,6055.596,20221204788600,39,0,843,1,0,1,999,200,0,1,99,99,4,6,2,651,9,0,0,0,1,0
2022,47887,12,3226.4876,20211104766800,39,0,430,99,99,99,999,999,99,99,99,99,1,85,2,100,5,1,0,10,73,1
2022,47889,12,4765.6095,20221204788900,39,0,730,99,99,99,999,999,99,99,99,99,1,58,1,100,1,1,0,32,81,2
2022,47889,12,4765.6095,20221204788900,39,0,730,99,99,99,999,999,99,99,99,99,2,54,2,100,1,1,0,10,73,1
2022,47891,12,4305.5937,20210904728400,39,0,600,3,6,3,999,80,4,2,2,3,1,56,1,100,1,2,0,34,81,1
2022,47891,12,4305.5937,20210904728400,39,0,600,3,6,3,999,80,4,2,2,3,2,53,2,100,1,2,0,32,81,1
2022,47892,12,3843.1931,20221004777100,39,39153,500,99,99,99,999,999,99,99,99,99,1,75,1,100,4,1,0,36,50,2
2022,47894,12,5599.0138,20221004777300,39,0,720,1,0,1,999,200,0,1,99,99,1,47,2,200,4,1,0,10,92,1
2022,47895,12,4435.7819,20211204774900,39,0,842,1,0,1,999,0,0,1,99,99,1,71,2,100,6,1,0,36,81,1
2022,47895,12,4435.7819,20211204774900,39,0,842,1,0,1,999,0,0,1,99,99,2,39,1,100,6,1,0,10,111,1
2022,47896,12,3357.2482,20221204789600,39,0,500,1,0,1,999,0,0,1,1,1,1,75,1,100,5,2,0,10,73,1
2022,47901,12,4011.9814,20210904729600,39,0,841,99,99,99,999,999,99,99,99,99,1,18,1,100,1,1,0,10,73,1
2022,47901,12,4011.9814,20210904729600,39,0,841,99,99,99,999,999,99,99,99,99,2,66,2,100,1,1,0,10,73,1
2022,47901,12,4011.9814,20210904729600,39,0,841,99,99,99,999,999,99,99,99,99,3,7,1,100,9,0,0,0,1,0
2022,47901,12,4011.9814,20210904729600,39,0,841,99,99,99,999,999,99,99,99,99,4,7,1,100,9,0,0,0,1,0
2022,47902,12,4109.1339,20211004753000,39,0,710,1,0,1,999,40,0,1,1,1,1,72,2,200,5,1,0,36,81,1
2022,47903,12,3241.47,20221104787000,39,39113,841,99,99,99,999,999,99,99,99,99,1,67,1,100,1,2,0,36,81,1
2022,47903,12,3241.47,20221104787000,39,39113,841,99,99,99,999,999,99,99,99,99,2,66,2,100,1,1,0,36,73,1
2022,47904,12,3873.1687,20221004778800,39,39133,843,1,0,1,999,400,0,1,99,99,1,66,2,651,1,1,0,10,125,1
2022,47904,12,3873.1687,20221004778800,39,39133,843,1,0,1,999,400,0,1,99,99,2,65,1,651,1,1,0,10,125,1
2022,47904,12,3873.1687,20221004778800,39,39133,843,1,0,1,999,400,0,1,99,99,3,2,1,651,9,0,0,0,1,0
2022,47905,12,3622.9608,20211004753300,39,0,820,1,0,1,999,0,0,1,99,99,1,64,2,100,1,1,0,36,111,1
2022,47905,12,3622.9608,20211004753300,39,0,820,1,0,1,999,0,0,1,99,99,2,64,1,100,1,1,0,36,111,1
2022,47906,12,4180.1959,20210904730100,39,39025,843,1,0,1,999,340,0,2,1,1,1,74,1,100,1,2,0,36,111,2
2022,47906,12,4180.1959,20210904730100,39,39025,843,1,0,1,999,340,0,2,1,1,2,49,2,651,1,1,0,10,92,1
2022,47906,12,4180.1959,20210904730100,39,39025,843,1,0,1,999,340,0,2,1,1,3,18,1,651,6,1,0,10,60,1
2022,47907,12,3356.4937,20221004779100,39,39025,740,99,99,99,999,999,99,99,99,99,1,60,2,100,4,1,0,36,73,1
2022,47909,12,4130.9775,20221104787500,39,0,843,1,0,1,999,300,0,1,99,99,1,56,1,100,1,1,0,10,111,1
2022,47909,12,4130.9775,20221104787500,39,0,843,1,0,1,999,300,0,1,99,99,2,50,2,100,1,1,0,10,73,1
2022,47910,12,4547.5389,20211104769100,39,0,830,1,0,1,999,180,0,1,99,99,1,34,1,100,6,1,0,10,92,2
2022,47913,12,7391.2463,20211204777000,39,0,730,3,6,3,999,230,6,3,3,2,1,49,2,200,6,1,0,10,73,1
2022,47913,12,7391.2463,20211204777000,39,0,730,3,6,3,999,230,6,3,3,2,2,40,1,200,6,1,0,10,73,1
2022,47913,12,7391.2463,20211204777000,39,0,730,3,6,3,999,230,6,3,3,2,3,11,2,200,9,0,0,0,1,0
2022,47919,12,4109.1339,20211004754600,39,0,100,99,99,99,999,999,99,99,99,99,1,70,2,200,3,1,0,36,73,1
2022,47920,12,3956.9206,20211204777700,39,0,600,1,0,1,999,90,0,1,1,1,1,68,1,100,4,1,0,34,91,1
2022,47921,12,4794.5053,20221204792100,39,0,842,1,0,1,999,200,0,1,99,99,1,47,2,100,1,1,0,10,125,1
2022,47921,12,4794.5053,20221204792100,39,0,842,1,0,1,999,200,0,1,99,99,2,46,1,100,1,1,0,10,111,1
2022,47921,12,4794.5053,20221204792100,39,0,842,1,0,1,999,200,0,1,99,99,3,13,1,100,9,0,0,0,1,0
2022,47921,12,4794.5053,20221204792100,39,0,842,1,0,1,999,200,0,1,99,99,4,16,1,100,6,0,0,34,60,1
2022,47923,12,3450.2902,20221004781000,39,0,740,1,0,1,999,220,0,1,99,99,1,69,2,100,1,1,0,36,73,2
2022,47923,12,3450.2902,20221004781000,39,0,740,1,0,1,999,220,0,1,99,99,2,74,1,100,1,2,0,36,81,1
2022,47925,12,3484.7578,20210904732500,39,0,600,1,0,1,999,0,0,1,99,99,1,80,2,100,5,1,0,36,73,1
2022,47926,12,4375.9952,20211204778500,39,0,600,1,0,1,50,70,0,2,1,1,1,48,2,100,4,1,0,12,73,1
2022,47929,12,3434.9426,20211204778600,39,0,842,1,0,1,999,130,0,1,99,99,1,63,1,100,4,1,0,10,81,2
2022,47930,12,3534.8826,20221104789700,39,0,842,1,0,1,999,200,0,1,99,99,1,50,1,100,1,1,0,10,123,1
2022,47930,12,3534.8826,20221104789700,39,0,842,1,0,1,999,200,0,1,99,99,2,48,2,100,1,1,0,10,123,1
2022,47930,12,3534.8826,20221104789700,39,0,842,1,0,1,999,200,0,1,99,99,3,15,2,100,6,0,0,10,50,1
2022,47930,12,3534.8826,20221104789700,39,0,842,1,0,1,999,200,0,1,99,99,4,17,2,100,6,1,0,10,71,1
2022,47931,12,3347.6388,20211004755900,39,0,740,1,0,1,999,80,0,1,99,99,1,79,1,100,1,2,0,10,123,2
2022,47931,12,3347.6388,20211004755900,39,0,740,1,0,1,999,80,0,1,99,99,2,80,2,100,1,1,0,36,111,1
2022,47932,12,4774.6424,20210904733000,39,0,842,1,0,1,999,330,0,1,99,99,1,40,1,100,1,1,0,10,111,1
2022,47932,12,4774.6424,20210904733000,39,0,842,1,0,1,999,330,0,1,99,99,2,38,2,100,1,1,0,12,81,1
2022,47932,12,4774.6424,20210904733000,39,0,842,1,0,1,999,330,0,1,99,99,3,0,2,100,9,0,0,0,1,0
2022,47933,12,3634.0105,20211104771500,39,0,820,1,0,1,999,210,0,1,99,99,1,64,2,100,6,1,0,36,125,1
2022,47934,12,3924.2209,20210904733300,39,0,600,99,99,99,999,999,99,99,99,99,1,73,2,100,4,1,0,36,92,1
2022,47936,12,3484.7578,20210904733700,39,0,730,1,0,1,999,490,0,1,99,99,1,77,2,100,1,1,0,32,73,2
2022,47936,12,3484.7578,20210904733700,39,0,730,1,0,1,999,490,0,1,99,99,2,77,1,100,1,1,0,36,73,1
2022,47936,12,3484.7578,20210904733700,39,0,730,1,0,1,999,490,0,1,99,99,3,54,1,100,6,1,0,10,73,1
2022,47938,12,3776.0363,20221004783200,39,0,843,1,0,1,999,450,0,1,1,1,1,56,1,100,1,1,0,10,73,1
2022,47938,12,3776.0363,20221004783200,39,0,843,1,0,1,999,450,0,1,1,1,2,53,2,100,1,1,0,10,111,1
2022,47938,12,3776.0363,20221004783200,39,0,843,1,0,1,999,450,0,1,1,1,3,24,1,100,6,1,0,34,73,1
2022,47938,12,3776.0363,20221004783200,39,0,843,1,0,1,999,450,0,1,1,1,4,29,1,100,6,1,0,12,81,1
2022,47939,12,5559.2562,20210904734100,39,39085,843,1,0,1,999,230,0,1,99,99,1,33,1,100,1,1,0,10,123,1
2022,47939,12,5559.2562,20210904734100,39,39085,843,1,0,1,999,230,0,1,99,99,2,32,2,100,1,1,0,10,123,1
2022,47939,12,5559.2562,20210904734100,39,39085,843,1,0,1,999,230,0,1,99,99,3,2,2,100,9,0,0,0,1,0
2022,47939,12,5559.2562,20210904734100,39,39085,843,1,0,1,999,230,0,1,99,99,4,3,2,100,9,0,0,0,1,0
2022,47940,12,3955.4585,20220904788100,39,0,820,1,1,1,999,170,0,1,2,1,1,68,1,100,1,1,0,36,73,2
2022,47940,12,3955.4585,20220904788100,39,0,820,1,1,1,999,170,0,1,2,1,2,70,2,100,1,1,0,36,73,2
2022,47940,12,3955.4585,20220904788100,39,0,820,1,1,1,999,170,0,1,2,1,3,45,1,100,4,1,0,32,73,1
2022,47941,12,3992.5728,20220904788400,39,39113,740,2,4,2,170,240,2,2,2,3,1,50,2,100,4,1,0,32,91,2
2022,47941,12,3992.5728,20220904788400,39,39113,740,2,4,2,170,240,2,2,2,3,2,22,1,100,6,1,0,10,73,1
2022,47941,12,3992.5728,20220904788400,39,39113,740,2,4,2,170,240,2,2,2,3,3,17,1,100,6,1,0,34,30,1
2022,47942,12,3787.1818,20221004783800,39,39113,720,1,0,1,999,50,0,1,99,99,1,44,1,100,4,1,0,10,73,1
2022,47943,12,4451.7985,20210904734500,39,39113,841,1,1,2,999,180,1,2,1,2,1,59,2,100,6,1,0,10,73,2
2022,47944,12,7448.1325,20221104791700,39,0,820,1,0,1,999,130,0,1,99,99,1,22,1,200,6,1,0,10,73,1
2022,47946,12,5445.1771,20220904789000,39,0,842,1,0,1,999,360,0,1,99,99,1,40,2,100,1,1,0,10,123,1
2022,47946,12,5445.1771,20220904789000,39,0,842,1,0,1,999,360,0,1,99,99,2,43,1,100,1,1,0,10,111,1
2022,47946,12,5445.1771,20220904789000,39,0,842,1,0,1,999,360,0,1,99,99,3,6,2,100,9,0,0,0,1,0
2022,47946,12,5445.1771,20220904789000,39,0,842,1,0,1,999,360,0,1,99,99,4,10,1,100,9,0,0,0,1,0
2022,47947,12,5976.0933,20221204794700,39,0,820,1,0,1,999,180,0,1,99,99,1,30,2,100,6,1,0,10,123,1
2022,47947,12,5976.0933,20221204794700,39,0,820,1,0,1,999,180,0,1,99,99,2,29,1,100,6,1,0,10,73,1
2022,47947,12,5976.0933,20221204794700,39,0,820,1,0,1,999,180,0,1,99,99,3,1,1,100,9,0,0,0,1,0
2022,47948,12,5077.5492,20221104792100,39,0,842,1,0,1,999,150,0,1,99,99,1,40,2,100,6,1,0,10,111,1
2022,47951,12,4794.5053,20221204795100,39,0,841,1,0,1,999,110,0,1,99,99,1,48,1,100,1,1,0,34,91,1
2022,47951,12,4794.5053,20221204795100,39,0,841,1,0,1,999,110,0,1,99,99,2,49,2,100,1,1,0,10,81,1
2022,47951,12,4794.5053,20221204795100,39,0,841,1,0,1,999,110,0,1,99,99,3,10,1,100,9,0,0,0,1,0
2022,47951,12,4794.5053,20221204795100,39,0,841,1,0,1,999,110,0,1,99,99,4,14,1,100,9,0,0,0,1,0
2022,47953,12,4659.7502,20220904790100,39,39085,830,1,0,1,999,280,0,1,99,99,1,48,1,100,1,1,0,10,73,1
2022,47953,12,4659.7502,20220904790100,39,39085,830,1,0,1,999,280,0,1,99,99,2,46,2,100,1,1,0,12,92,1
2022,47953,12,4659.7502,20220904790100,39,39085,830,1,0,1,999,280,0,1,99,99,3,11,2,100,9,0,0,0,1,0
2022,47953,12,4659.7502,20220904790100,39,39085,830,1,0,1,999,280,0,1,99,99,4,17,1,100,6,1,0,10,50,1
2022,47955,12,3754.4551,20211004758600,39,0,820,1,0,1,999,100,0,1,99,99,1,49,2,100,1,1,0,10,81,1
2022,47955,12,3754.4551,20211004758600,39,0,820,1,0,1,999,100,0,1,99,99,2,54,1,100,1,1,0,10,50,1
2022,47955,12,3754.4551,20211004758600,39,0,820,1,0,1,999,100,0,1,99,99,3,24,1,100,6,1,0,32,73,1
2022,47956,12,5782.5819,20221204795600,39,0,843,1,0,1,999,250,0,1,99,99,1,38,1,100,6,1,0,10,81,1
2022,47958,12,3667.9288,20211104774200,39,0,300,1,1,1,999,30,0,2,1,2,1,73,2,100,4,1,0,36,91,1
2022,47960,12,4577.4355,20211204781900,39,0,740,2,3,2,999,520,1,1,2,2,1,70,1,100,1,2,0,36,73,1
2022,47960,12,4577.4355,20211204781900,39,0,740,2,3,2,999,520,1,1,2,2,2,68,2,100,1,1,0,36,73,1
2022,47961,12,4794.5053,20221204796100,39,0,830,2,4,1,750,250,0,3,2,2,1,45,2,100,6,1,0,10,91,2
2022,47961,12,4794.5053,20221204796100,39,0,830,2,4,1,750,250,0,3,2,2,2,46,1,100,4,1,0,12,73,1
2022,47961,12,4794.5053,20221204796100,39,0,830,2,4,1,750,250,0,3,2,2,3,4,1,100,9,0,0,0,1,0
2022,47961,12,4794.5053,20221204796100,39,0,830,2,4,1,750,250,0,3,2,2,4,8,1,100,9,0,0,0,1,0
2022,47961,12,4794.5053,20221204796100,39,0,830,2,4,1,750,250,0,3,2,2,5,31,2,100,6,1,0,34,73,1
2022,47962,12,4321.9594,20211204782000,39,39095,841,99,99,99,999,999,99,99,99,99,1,57,2,100,1,1,0,32,73,1
2022,47962,12,4321.9594,20211204782000,39,39095,841,99,99,99,999,999,99,99,99,99,2,57,1,100,1,1,0,10,73,1
2022,47963,12,4305.5937,20210904736300,39,0,842,2,2,3,999,280,6,2,1,2,1,56,1,100,1,1,0,10,111,1
2022,47963,12,4305.5937,20210904736300,39,0,842,2,2,3,999,280,6,2,1,2,2,51,2,100,1,1,0,34,73,1
2022,47963,12,4305.5937,20210904736300,39,0,842,2,2,3,999,280,6,2,1,2,3,17,2,100,6,1,0,34,50,1
2022,47963,12,4305.5937,20210904736300,39,0,842,2,2,3,999,280,6,2,1,2,4,20,2,100,6,1,0,34,73,1
2022,47963,12,4305.5937,20210904736300,39,0,842,2,2,3,999,280,6,2,1,2,5,27,1,100,6,1,0,10,73,1
2022,47964,12,3454.0079,20211004759500,39,39153,730,99,99,99,999,999,99,99,99,99,1,46,2,100,6,1,0,10,73,1
2022,47964,12,3454.0079,20211004759500,39,39153,730,99,99,99,999,999,99,99,99,99,2,48,1,100,4,1,0,34,111,1
2022,47965,12,3241.47,20221104793800,39,39153,842,1,0,1,999,120,0,1,99,99,1,67,1,100,1,1,0,10,81,1
2022,47965,12,3241.47,20221104793800,39,39153,842,1,0,1,999,120,0,1,99,99,2,68,2,100,1,1,0,10,81,1
2022,47966,12,3252.1711,20221104794000,39,0,730,1,0,1,999,240,0,1,1,1,1,85,1,100,1,2,0,36,123,1
2022,47966,12,3252.1711,20221104794000,39,0,730,1,0,1,999,240,0,1,1,1,2,85,2,100,1,1,0,36,73,2
2022,47967,12,4253.6225,20211004760000,39,0,820,1,0,1,999,130,0,1,99,99,1,37,1,100,6,1,0,10,92,1
2022,47968,12,4084.0999,20211004760100,39,0,843,1,0,1,999,500,0,1,99,99,1,42,1,100,1,1,0,10,123,1
2022,47968,12,4084.0999,20211004760100,39,0,843,1,0,1,999,500,0,1,99,99,2,52,1,100,1,1,200,10,124,1
2022,47969,12,4509.7224,20221104794500,39,0,730,2,4,3,250,30,4,2,2,2,1,47,2,802,6,1,0,32,81,2
2022,47969,12,4509.7224,20221104794500,39,0,730,2,4,3,250,30,4,2,2,2,2,27,2,802,6,1,0,10,81,1
2022,47970,12,5786.4875,20211204783000,39,0,842,1,0,1,999,130,0,1,99,99,1,30,1,100,6,1,0,10,111,1
2022,47971,12,6037.5639,20221204797100,39,39113,730,1,0,1,999,110,0,1,99,99,1,21,1,100,6,1,0,10,73,1
2022,47972,12,3697.1263,20221104794800,39,0,842,1,0,1,999,240,0,1,99,99,1,72,2,100,1,1,0,36,123,1
2022,47972,12,3697.1263,20221104794800,39,0,842,1,0,1,999,240,0,1,99,99,2,73,1,100,1,1,0,36,123,1
2022,47973,12,4522.1939,20211104776000,39,39133,470,1,0,1,997,0,0,1,1,1,1,44,1,100,6,1,0,32,73,2
2022,47973,12,4522.1939,20211104776000,39,39133,470,1,0,1,997,0,0,1,1,1,2,36,1,100,6,1,0,32,73,2
2022,47973,12,4522.1939,20211104776000,39,39133,470,1,0,1,997,0,0,1,1,1,3,55,1,100,6,1,0,32,73,2
2022,47978,12,4084.0999,20211004761400,39,39085,841,1,0,1,999,200,0,1,99,99,1,44,1,100,4,2,0,10,92,2
2022,47979,12,3746.2157,20211004761600,39,39089,210,1,2,2,190,40,2,2,2,3,1,54,2,100,3,1,0,34,20,2
2022,47982,12,4123.4975,20221204798200,39,39103,600,99,99,99,999,999,99,99,99,99,1,80,2,100,5,1,0,36,81,2
2022,47983,12,5169.668,20221104795800,39,39133,841,1,0,1,999,80,0,2,1,1,1,28,2,100,6,1,0,10,111,1
2022,47983,12,5169.668,20221104795800,39,39133,841,1,0,1,999,80,0,2,1,1,2,28,1,100,6,1,0,10,73,1
2022,47984,12,4613.9818,20211104777900,39,39085,841,99,99,99,999,999,99,99,99,99,1,32,2,100,1,1,0,10,123,1
